venta_id,fecha_venta,cliente_id,nombre,apellido,email,genero,fecha_registro,region,pais,edad,ingreso_mensual,cliente_activo,producto_id,producto,categoria_id,nombre_categoria,cantidad,precio_unitario,total_venta,canal_venta
2026-105,2026-07-23,1,Felipe,Díaz,felipe.díaz1@mail.cl,Masculino,2024-11-10,RM,Chile,36.0,2070006.0,True,6,Tablet,1,Tecnología,1,673478,673478,Web
2026-106,2026-10-01,80,Camila,Morales,camila.morales80@mail.cl,Masculino,2023-07-23,RM,Chile,59.0,1045977.0,True,1,Notebook,1,Tecnología,2,584901,1169802,Web
2026-107,2026-01-25,136,Andrés,Valenzuela,andrés.valenzuela136@mail.cl,Femenino,2022-11-14,Valparaíso,Chile,67.0,1675885.0,True,2,Mouse,2,Accesorios,1,576966,576966,Tienda Física
2026-108,2026-04-05,178,Felipe,Martínez,felipe.martínez178@mail.cl,Femenino,2023-05-09,Araucanía,Chile,46.0,1756556.0,False,1,Notebook,1,Tecnología,3,494497,1483491,Web
2026-109,2026-09-29,231,Camila,Morales,camila.morales231@mail.cl,Masculino,2024-08-05,Biobío,Chile,24.0,1343804.0,True,6,Tablet,1,Tecnología,1,124310,124310,App
2026-110,2026-11-15,235,María,Valenzuela,maría.valenzuela235@mail.cl,Femenino,2024-11-11,RM,Chile,20.0,1272944.0,False,1,Notebook,1,Tecnología,4,706314,2825256,Web
2026-111,2026-03-17,144,Rodrigo,González,rodrigo.gonzález144@mail.cl,Femenino,2023-04-23,Antofagasta,Chile,53.0,1075644.0,False,1,Notebook,1,Tecnología,1,132431,132431,Tienda Física
2026-112,2026-11-24,269,Francisca,Flores,francisca.flores269@mail.cl,Femenino,2024-04-23,Biobío,Chile,18.0,1423780.0,False,5,Audífonos,2,Accesorios,4,49080,196320,Tienda Física
2026-113,2026-02-02,227,Constanza,Contreras,constanza.contreras227@mail.cl,Femenino,2024-09-20,RM,Chile,32.0,2164221.0,True,1,Notebook,1,Tecnología,2,326855,653710,Web
2026-114,2026-01-29,210,Camila,Morales,camila.morales210@mail.cl,Femenino,2024-06-03,Biobío,Chile,63.0,1363561.0,True,3,Teclado,2,Accesorios,4,783292,3133168,Web
2026-115,2026-08-14,56,Francisca,Soto,francisca.soto56@mail.cl,Masculino,2024-12-13,Coquimbo,Chile,54.0,1662208.0,False,6,Tablet,1,Tecnología,3,503197,1509591,Tienda Física
2026-116,2026-04-04,23,Carolina,Díaz,carolina.díaz23@mail.cl,Femenino,2022-07-09,RM,Chile,44.0,2003165.0,True,2,Mouse,2,Accesorios,1,375500,375500,Tienda Física
2026-117,2026-05-18,54,Felipe,Valenzuela,felipe.valenzuela54@mail.cl,Femenino,2024-04-13,Coquimbo,Chile,39.0,618834.0,True,1,Notebook,1,Tecnología,1,742943,742943,Web
2026-118,2026-07-02,98,Daniela,González,daniela.gonzález98@mail.cl,Femenino,2024-12-24,Coquimbo,Chile,64.0,612816.0,True,5,Audífonos,2,Accesorios,1,467301,467301,Web
2026-119,2026-04-10,215,Diego,Muñoz,diego.muñoz215@mail.cl,Masculino,2024-08-09,,Chile,45.0,991036.0,True,1,Notebook,1,Tecnología,1,601795,601795,App
2026-120,2026-09-02,178,Felipe,Martínez,felipe.martínez178@mail.cl,Femenino,2023-05-09,Araucanía,Chile,46.0,1756556.0,False,3,Teclado,2,Accesorios,2,274012,548024,Tienda Física
2026-121,2026-09-25,193,Constanza,Silva,constanza.silva193@mail.cl,Masculino,2023-10-23,Biobío,Chile,54.0,2140821.0,False,4,Monitor,1,Tecnología,1,421742,421742,Web
2026-122,2026-09-11,41,Camila,González,camila.gonzález41@mail.cl,Femenino,2024-03-26,Valparaíso,Chile,25.0,939430.0,True,5,Audífonos,2,Accesorios,1,500576,500576,App
2026-123,2026-09-19,73,Felipe,Díaz,felipe.díaz73@mail.cl,Femenino,2023-02-17,RM,Chile,42.0,1609268.0,True,1,Notebook,1,Tecnología,3,776164,2328492,App
2026-124,2026-10-20,266,Felipe,Martínez,felipe.martínez266@mail.cl,Femenino,2022-05-10,RM,Chile,34.0,2460826.0,True,5,Audífonos,2,Accesorios,1,226351,226351,Web
2026-125,2026-04-20,47,Rodrigo,González,rodrigo.gonzález47@mail.cl,Femenino,2022-06-30,Coquimbo,Chile,50.0,1148307.0,True,3,Teclado,2,Accesorios,2,232071,464142,App
2026-126,2026-12-19,10,Camila,Muñoz,camila.muñoz10@mail.cl,Femenino,2023-07-20,,Chile,46.0,1987550.0,False,5,Audífonos,2,Accesorios,1,340828,340828,Web
2026-127,2026-03-08,131,Daniela,López,daniela.lópez131@mail.cl,Masculino,2022-06-22,Biobío,Chile,23.0,1447609.0,False,4,Monitor,1,Tecnología,3,461598,1384794,Tienda Física
2026-128,2026-12-25,30,Juan,Valenzuela,juan.valenzuela30@mail.cl,Femenino,2022-10-07,Coquimbo,Chile,51.0,1483237.0,False,2,Mouse,2,Accesorios,3,782592,2347776,App
2026-129,2026-11-26,296,Constanza,Morales,constanza.morales296@mail.cl,Masculino,2024-11-28,Coquimbo,Chile,24.0,2030814.0,False,4,Monitor,1,Tecnología,1,713454,713454,Tienda Física
2026-130,2026-10-19,259,Carolina,González,carolina.gonzález259@mail.cl,Femenino,2022-06-08,Coquimbo,Chile,41.0,1360563.0,True,3,Teclado,2,Accesorios,3,589552,1768656,Web
2026-131,2026-04-25,235,María,Valenzuela,maría.valenzuela235@mail.cl,Femenino,2024-11-11,RM,Chile,20.0,1272944.0,False,5,Audífonos,2,Accesorios,2,444895,889790,Web
2026-132,2026-03-18,84,Diego,Soto,diego.soto84@mail.cl,Masculino,2023-05-15,RM,Chile,24.0,1192440.0,True,1,Notebook,1,Tecnología,1,258292,258292,App
2026-133,2026-03-28,91,Camila,Rojas,camila.rojas91@mail.cl,Masculino,2022-02-16,Valparaíso,Chile,31.0,759214.0,True,6,Tablet,1,Tecnología,4,390355,1561420,Tienda Física
2026-134,2026-02-23,175,Constanza,Martínez,constanza.martínez175@mail.cl,Femenino,2024-12-12,RM,Chile,69.0,2330393.0,False,4,Monitor,1,Tecnología,2,120290,240580,Tienda Física
2026-135,2026-01-09,223,Diego,Morales,diego.morales223@mail.cl,Masculino,2024-04-05,Coquimbo,Chile,48.0,1071926.0,False,5,Audífonos,2,Accesorios,1,237021,237021,Tienda Física
2026-136,2026-12-17,112,Andrés,Morales,andrés.morales112@mail.cl,Femenino,2022-04-21,RM,Chile,,702846.0,True,5,Audífonos,2,Accesorios,3,486186,1458558,App
2026-137,2026-07-08,218,Francisca,Muñoz,francisca.muñoz218@mail.cl,Femenino,2022-02-06,RM,Chile,30.0,2376763.0,True,5,Audífonos,2,Accesorios,3,3493156,10479468,Tienda Física
2026-138,2026-10-23,257,María,Rojas,maría.rojas257@mail.cl,Femenino,2023-07-03,Araucanía,Chile,58.0,984410.0,True,6,Tablet,1,Tecnología,4,495825,1983300,App
2026-139,2026-07-02,48,Rodrigo,Pérez,rodrigo.pérez48@mail.cl,Femenino,2022-05-08,RM,Chile,59.0,1013758.0,False,3,Teclado,2,Accesorios,1,375750,375750,Tienda Física
2026-140,2026-07-07,107,Andrés,Rojas,andrés.rojas107@mail.cl,Masculino,2024-02-03,Araucanía,Chile,67.0,817537.0,False,6,Tablet,1,Tecnología,4,532058,2128232,Web
2026-141,2026-11-22,95,Andrés,Soto,andrés.soto95@mail.cl,Masculino,2024-07-17,Coquimbo,Chile,30.0,1190907.0,False,5,Audífonos,2,Accesorios,1,383337,383337,Tienda Física
2026-142,2026-03-13,28,Carolina,Soto,carolina.soto28@mail.cl,Masculino,2023-01-20,RM,Chile,19.0,1242452.0,False,6,Tablet,1,Tecnología,4,548411,2193644,Web
2026-143,2026-08-11,56,Francisca,Soto,francisca.soto56@mail.cl,Masculino,2024-12-13,Coquimbo,Chile,54.0,1662208.0,False,3,Teclado,2,Accesorios,4,290488,1161952,App
2026-144,2026-07-08,281,Sebastián,Espinoza,sebastián.espinoza281@mail.cl,Femenino,2024-03-11,Valparaíso,Chile,48.0,1333487.0,False,2,Mouse,2,Accesorios,2,88784,177568,Web
2026-145,2026-05-17,76,Juan,Contreras,juan.contreras76@mail.cl,Masculino,2022-10-06,Biobío,Chile,58.0,1734717.0,True,4,Monitor,1,Tecnología,1,2054645,2054645,App
2026-146,2026-11-13,170,Constanza,Silva,constanza.silva170@mail.cl,Femenino,2023-05-06,Araucanía,Chile,69.0,999876.0,False,6,Tablet,1,Tecnología,2,549068,1098136,App
2026-147,2026-12-04,70,Pedro,Morales,pedro.morales70@mail.cl,Masculino,2024-12-02,RM,Chile,30.0,1503531.0,True,4,Monitor,1,Tecnología,4,338206,1352824,Web
2026-148,2026-10-26,119,Daniela,González,daniela.gonzález119@mail.cl,Masculino,2023-12-20,Coquimbo,Chile,39.0,1688365.0,False,4,Monitor,1,Tecnología,1,684502,684502,Web
2026-149,2026-02-24,288,Francisca,Muñoz,francisca.muñoz288@mail.cl,Femenino,2024-10-23,Coquimbo,Chile,,666703.0,False,3,Teclado,2,Accesorios,1,364060,364060,Tienda Física
2026-150,2026-11-14,87,Camila,Araya,camila.araya87@mail.cl,Femenino,2024-04-08,Biobío,Chile,56.0,2387232.0,True,6,Tablet,1,Tecnología,1,39717,39717,Web
2026-151,2026-02-17,285,Felipe,Rojas,felipe.rojas285@mail.cl,Masculino,2024-04-01,Valparaíso,Chile,38.0,2076590.0,True,5,Audífonos,2,Accesorios,2,310706,621412,Tienda Física
2026-152,2026-04-11,202,Constanza,Muñoz,constanza.muñoz202@mail.cl,Masculino,2024-01-09,Antofagasta,Chile,47.0,1520154.0,True,6,Tablet,1,Tecnología,3,403900,1211700,Web
2026-153,2026-03-07,138,Valentina,Araya,valentina.araya138@mail.cl,Femenino,2024-05-22,Biobío,Chile,47.0,2328130.0,True,6,Tablet,1,Tecnología,4,241704,966816,Tienda Física
2026-154,2026-01-07,40,Constanza,Muñoz,constanza.muñoz40@mail.cl,Femenino,2024-04-01,Coquimbo,Chile,58.0,1118467.0,True,6,Tablet,1,Tecnología,3,601058,1803174,App
2026-155,2026-09-10,86,Francisca,Rojas,francisca.rojas86@mail.cl,Masculino,2022-06-22,RM,Chile,45.0,1290141.0,False,5,Audífonos,2,Accesorios,1,534154,534154,Tienda Física
2026-156,2026-09-17,33,Pedro,Díaz,pedro.díaz33@mail.cl,Femenino,2023-05-04,Valparaíso,Chile,56.0,1387121.0,False,2,Mouse,2,Accesorios,3,497258,1491774,Web
2026-157,2026-10-11,227,Constanza,Contreras,constanza.contreras227@mail.cl,Femenino,2024-09-20,RM,Chile,32.0,2164221.0,True,6,Tablet,1,Tecnología,2,48712,97424,Tienda Física
2026-158,2026-05-24,254,Carolina,López,carolina.lópez254@mail.cl,Femenino,2024-08-28,Valparaíso,Chile,29.0,641398.0,False,5,Audífonos,2,Accesorios,1,569849,569849,Web
2026-159,2026-11-28,175,Constanza,Martínez,constanza.martínez175@mail.cl,Femenino,2024-12-12,RM,Chile,69.0,2330393.0,False,5,Audífonos,2,Accesorios,1,261227,261227,App
2026-160,2026-02-13,18,Carolina,Silva,carolina.silva18@mail.cl,Femenino,2024-08-18,RM,Chile,64.0,2021101.0,True,3,Teclado,2,Accesorios,3,760310,2280930,Web
2026-161,2026-08-05,225,Carolina,Contreras,carolina.contreras225@mail.cl,Femenino,2024-12-05,RM,Chile,58.0,1020551.0,True,5,Audífonos,2,Accesorios,3,335499,1006497,App
2026-162,2026-04-17,235,María,Valenzuela,maría.valenzuela235@mail.cl,Femenino,2024-11-11,RM,Chile,20.0,1272944.0,False,2,Mouse,2,Accesorios,1,779606,779606,App
2026-163,2026-09-02,54,Felipe,Valenzuela,felipe.valenzuela54@mail.cl,Femenino,2024-04-13,Coquimbo,Chile,39.0,618834.0,True,3,Teclado,2,Accesorios,2,610139,1220278,Tienda Física
2026-164,2026-11-13,267,Sebastián,Araya,sebastián.araya267@mail.cl,Femenino,2022-09-18,RM,Chile,57.0,848619.0,False,4,Monitor,1,Tecnología,1,216659,216659,Web
2026-165,2026-03-25,160,Andrés,Soto,andrés.soto160@mail.cl,Femenino,2022-06-05,RM,Chile,66.0,1795302.0,True,2,Mouse,2,Accesorios,3,645779,1937337,App
2026-166,2026-07-10,166,Felipe,Rojas,felipe.rojas166@mail.cl,Femenino,2024-02-17,RM,Chile,63.0,1407425.0,False,1,Notebook,1,Tecnología,3,2488968,7466904,App
2026-167,2026-04-15,206,Rodrigo,Espinoza,rodrigo.espinoza206@mail.cl,Femenino,2022-11-20,Valparaíso,Chile,54.0,933816.0,False,6,Tablet,1,Tecnología,3,244745,734235,Web
2026-168,2026-02-12,163,Constanza,Flores,constanza.flores163@mail.cl,Masculino,2023-03-05,RM,Chile,,2166471.0,True,2,Mouse,2,Accesorios,4,779646,3118584,Web
2026-169,2026-11-03,256,Rodrigo,Contreras,rodrigo.contreras256@mail.cl,Masculino,2023-11-26,RM,Chile,61.0,1306481.0,False,6,Tablet,1,Tecnología,4,525729,2102916,Tienda Física
2026-170,2026-06-18,164,María,González,maría.gonzález164@mail.cl,Femenino,2024-10-06,Coquimbo,Chile,45.0,1062288.0,False,6,Tablet,1,Tecnología,2,364182,728364,Tienda Física
2026-171,2026-10-23,60,Felipe,López,felipe.lópez60@mail.cl,Masculino,2022-04-27,RM,Chile,26.0,600235.0,True,3,Teclado,2,Accesorios,3,535679,1607037,Tienda Física
2026-172,2026-12-27,232,Juan,Soto,juan.soto232@mail.cl,Masculino,2022-03-20,Biobío,Chile,28.0,1315673.0,True,3,Teclado,2,Accesorios,3,682633,2047899,Tienda Física
2026-173,2026-08-22,80,Camila,Morales,camila.morales80@mail.cl,Masculino,2023-07-23,RM,Chile,59.0,1045977.0,True,5,Audífonos,2,Accesorios,4,272571,1090284,Web
2026-174,2026-08-08,134,Juan,Soto,juan.soto134@mail.cl,Femenino,2022-01-10,Coquimbo,Chile,27.0,1419723.0,False,4,Monitor,1,Tecnología,2,541313,1082626,App
2026-175,2026-05-15,127,Diego,Soto,diego.soto127@mail.cl,Masculino,2023-09-16,RM,Chile,28.0,2334813.0,False,2,Mouse,2,Accesorios,4,524111,2096444,Tienda Física
2026-176,2026-02-10,135,Rodrigo,Silva,rodrigo.silva135@mail.cl,Femenino,2022-11-17,RM,Chile,26.0,2485296.0,True,3,Teclado,2,Accesorios,1,531921,531921,Tienda Física
2026-177,2026-08-09,110,Diego,Flores,diego.flores110@mail.cl,Femenino,2022-05-18,Antofagasta,Chile,27.0,2059312.0,False,2,Mouse,2,Accesorios,4,384195,1536780,App
2026-178,2026-09-01,4,Francisca,Soto,francisca.soto4@mail.cl,Masculino,2024-01-18,RM,Chile,44.0,656730.0,True,6,Tablet,1,Tecnología,2,391977,783954,Tienda Física
2026-179,2026-08-04,17,María,González,maría.gonzález17@mail.cl,Femenino,2023-05-18,RM,Chile,41.0,2196548.0,True,4,Monitor,1,Tecnología,3,733486,2200458,Web
2026-180,2026-04-17,207,Juan,Pérez,juan.pérez207@mail.cl,Femenino,2023-08-08,RM,Chile,41.0,2278627.0,False,2,Mouse,2,Accesorios,3,499572,1498716,App
2026-181,2026-09-04,241,Carolina,López,carolina.lópez241@mail.cl,Masculino,2024-07-04,Biobío,Chile,42.0,1596413.0,False,3,Teclado,2,Accesorios,4,97212,388848,App
2026-182,2026-10-11,35,Pedro,Contreras,pedro.contreras35@mail.cl,Femenino,2022-05-24,Biobío,Chile,69.0,2019163.0,True,5,Audífonos,2,Accesorios,2,798427,1596854,Tienda Física
2026-183,2026-11-04,21,Camila,Espinoza,camila.espinoza21@mail.cl,Masculino,2022-08-19,Coquimbo,Chile,60.0,2323260.0,False,3,Teclado,2,Accesorios,2,401776,803552,Tienda Física
2026-184,2026-11-29,55,Francisca,Valenzuela,francisca.valenzuela55@mail.cl,Femenino,2022-05-30,Coquimbo,Chile,39.0,1579600.0,False,4,Monitor,1,Tecnología,1,649218,649218,Web
2026-185,2026-12-02,88,Rodrigo,Araya,rodrigo.araya88@mail.cl,Femenino,2023-05-20,RM,Chile,66.0,2096824.0,False,1,Notebook,1,Tecnología,3,754027,2262081,Tienda Física
2026-186,2026-07-03,235,María,Valenzuela,maría.valenzuela235@mail.cl,Femenino,2024-11-11,RM,Chile,20.0,1272944.0,False,6,Tablet,1,Tecnología,3,612306,1836918,Tienda Física
2026-187,2026-05-15,257,María,Rojas,maría.rojas257@mail.cl,Femenino,2023-07-03,Araucanía,Chile,58.0,984410.0,True,1,Notebook,1,Tecnología,1,744303,744303,Web
2026-188,2026-12-09,26,Sebastián,Díaz,sebastián.díaz26@mail.cl,Masculino,2023-03-18,Araucanía,Chile,56.0,1265313.0,True,5,Audífonos,2,Accesorios,3,102508,307524,App
2026-189,2026-03-22,51,Juan,Martínez,juan.martínez51@mail.cl,Masculino,2022-09-03,RM,Chile,46.0,1030089.0,True,4,Monitor,1,Tecnología,3,332176,996528,App
2026-190,2026-09-02,155,Francisca,Espinoza,francisca.espinoza155@mail.cl,Femenino,2024-09-09,Antofagasta,Chile,68.0,2454727.0,True,1,Notebook,1,Tecnología,4,113565,454260,Web
2026-191,2026-03-20,109,Juan,Silva,juan.silva109@mail.cl,Masculino,2024-10-16,RM,Chile,59.0,753490.0,True,6,Tablet,1,Tecnología,1,280774,280774,Tienda Física
2026-192,2026-07-24,127,Diego,Soto,diego.soto127@mail.cl,Masculino,2023-09-16,RM,Chile,28.0,2334813.0,False,5,Audífonos,2,Accesorios,1,742878,742878,Tienda Física
2026-193,2026-09-23,240,Andrés,Espinoza,andrés.espinoza240@mail.cl,Femenino,2022-07-18,Valparaíso,Chile,61.0,1786836.0,False,6,Tablet,1,Tecnología,1,276152,276152,Web
2026-194,2026-06-22,236,Carolina,Silva,carolina.silva236@mail.cl,Femenino,2024-09-15,Araucanía,Chile,33.0,2331780.0,True,6,Tablet,1,Tecnología,4,485629,1942516,App
2026-195,2026-09-15,157,Camila,Martínez,camila.martínez157@mail.cl,Femenino,2022-03-16,Antofagasta,Chile,24.0,1674737.0,True,4,Monitor,1,Tecnología,3,139926,419778,App
2026-196,2026-05-11,38,Daniela,González,daniela.gonzález38@mail.cl,Femenino,2023-09-20,RM,Chile,25.0,1291971.0,False,6,Tablet,1,Tecnología,3,692433,2077299,Tienda Física
2026-197,2026-09-07,171,Diego,Espinoza,diego.espinoza171@mail.cl,Masculino,2024-04-02,Antofagasta,Chile,24.0,,True,6,Tablet,1,Tecnología,3,154867,464601,Web
2026-198,2026-09-01,24,Camila,Flores,camila.flores24@mail.cl,Masculino,2023-12-11,,Chile,,2454109.0,True,4,Monitor,1,Tecnología,4,703852,2815408,Web
2026-199,2026-06-07,55,Francisca,Valenzuela,francisca.valenzuela55@mail.cl,Femenino,2022-05-30,Coquimbo,Chile,39.0,1579600.0,False,5,Audífonos,2,Accesorios,2,115682,231364,App
2026-200,2026-08-10,293,Diego,Flores,diego.flores293@mail.cl,Femenino,2024-02-26,RM,Chile,21.0,2342159.0,True,3,Teclado,2,Accesorios,1,81325,81325,Tienda Física
2026-201,2026-05-02,251,Rodrigo,Rojas,rodrigo.rojas251@mail.cl,Masculino,2022-01-09,Araucanía,Chile,56.0,1149438.0,False,3,Teclado,2,Accesorios,3,421512,1264536,Web
2026-202,2026-12-28,297,Juan,López,juan.lópez297@mail.cl,Masculino,2022-10-25,Antofagasta,Chile,37.0,1132259.0,False,5,Audífonos,2,Accesorios,3,175301,525903,Tienda Física
2026-203,2026-08-09,197,Sebastián,Rojas,sebastián.rojas197@mail.cl,Femenino,2024-04-06,Araucanía,Chile,35.0,2371070.0,False,3,Teclado,2,Accesorios,3,692527,2077581,App
2026-204,2026-07-10,269,Francisca,Flores,francisca.flores269@mail.cl,Femenino,2024-04-23,Biobío,Chile,18.0,1423780.0,False,5,Audífonos,2,Accesorios,3,294732,884196,App
2026-205,2026-10-12,264,Constanza,Contreras,constanza.contreras264@mail.cl,Femenino,2024-07-28,RM,Chile,19.0,1843862.0,True,1,Notebook,1,Tecnología,2,672997,1345994,Web
2026-206,2026-09-24,204,Rodrigo,Espinoza,rodrigo.espinoza204@mail.cl,Masculino,2024-01-18,Valparaíso,Chile,,1345038.0,True,2,Mouse,2,Accesorios,2,460472,920944,App
2026-207,2026-12-09,196,Felipe,López,felipe.lópez196@mail.cl,Masculino,2022-09-07,RM,Chile,32.0,1164180.0,True,1,Notebook,1,Tecnología,2,375208,750416,App
2026-208,2026-08-09,139,Diego,Pérez,diego.pérez139@mail.cl,Masculino,2022-03-19,Coquimbo,Chile,21.0,1696632.0,True,1,Notebook,1,Tecnología,2,636679,1273358,Web
2026-209,2026-10-31,279,Valentina,Valenzuela,valentina.valenzuela279@mail.cl,Femenino,2022-11-07,Araucanía,Chile,60.0,1112297.0,False,4,Monitor,1,Tecnología,1,270609,270609,Tienda Física
2026-210,2026-03-19,130,Valentina,Soto,valentina.soto130@mail.cl,Masculino,2023-05-19,Valparaíso,Chile,19.0,1025134.0,True,4,Monitor,1,Tecnología,1,610803,610803,Tienda Física
2026-211,2026-05-08,236,Carolina,Silva,carolina.silva236@mail.cl,Femenino,2024-09-15,Araucanía,Chile,33.0,2331780.0,True,2,Mouse,2,Accesorios,2,229678,459356,App
2026-212,2026-01-21,138,Valentina,Araya,valentina.araya138@mail.cl,Femenino,2024-05-22,Biobío,Chile,47.0,2328130.0,True,2,Mouse,2,Accesorios,2,430630,861260,Tienda Física
2026-213,2026-01-29,148,Rodrigo,Silva,rodrigo.silva148@mail.cl,Masculino,2022-02-16,Coquimbo,Chile,62.0,1831329.0,True,1,Notebook,1,Tecnología,4,128642,514568,App
2026-214,2026-12-23,162,Daniela,González,daniela.gonzález162@mail.cl,Masculino,2024-09-16,Valparaíso,Chile,36.0,,False,4,Monitor,1,Tecnología,1,105687,105687,Tienda Física
2026-215,2026-09-06,243,Diego,Muñoz,diego.muñoz243@mail.cl,Femenino,2023-08-07,RM,Chile,30.0,1215472.0,False,5,Audífonos,2,Accesorios,1,756004,756004,App
2026-216,2026-12-10,82,Sebastián,López,sebastián.lópez82@mail.cl,Femenino,2023-05-07,Antofagasta,Chile,55.0,1025830.0,False,6,Tablet,1,Tecnología,2,144042,288084,Tienda Física
2026-217,2026-07-11,145,Sebastián,González,sebastián.gonzález145@mail.cl,Masculino,2024-09-23,Biobío,Chile,50.0,1914397.0,False,2,Mouse,2,Accesorios,2,714537,1429074,Tienda Física
2026-218,2026-03-03,33,Pedro,Díaz,pedro.díaz33@mail.cl,Femenino,2023-05-04,Valparaíso,Chile,56.0,1387121.0,False,5,Audífonos,2,Accesorios,3,645486,1936458,Tienda Física
2026-219,2026-03-17,193,Constanza,Silva,constanza.silva193@mail.cl,Masculino,2023-10-23,Biobío,Chile,54.0,2140821.0,False,3,Teclado,2,Accesorios,2,502280,1004560,Tienda Física
2026-220,2026-02-26,25,Juan,Rojas,juan.rojas25@mail.cl,Femenino,2023-11-15,RM,Chile,49.0,1513343.0,False,4,Monitor,1,Tecnología,3,448092,1344276,Web
2026-221,2026-07-15,136,Andrés,Valenzuela,andrés.valenzuela136@mail.cl,Femenino,2022-11-14,Valparaíso,Chile,67.0,1675885.0,True,5,Audífonos,2,Accesorios,1,587621,587621,Tienda Física
2026-222,2026-11-20,279,Valentina,Valenzuela,valentina.valenzuela279@mail.cl,Femenino,2022-11-07,Araucanía,Chile,60.0,1112297.0,False,4,Monitor,1,Tecnología,4,730509,2922036,Tienda Física
2026-223,2026-01-21,251,Rodrigo,Rojas,rodrigo.rojas251@mail.cl,Masculino,2022-01-09,Araucanía,Chile,56.0,1149438.0,False,5,Audífonos,2,Accesorios,4,358737,1434948,Tienda Física
2026-224,2026-02-18,263,María,Silva,maría.silva263@mail.cl,Masculino,2024-06-29,RM,Chile,43.0,519975.0,False,1,Notebook,1,Tecnología,4,473609,1894436,Tienda Física
2026-225,2026-10-17,75,Camila,Muñoz,camila.muñoz75@mail.cl,Masculino,2022-04-06,RM,Chile,49.0,561476.0,False,1,Notebook,1,Tecnología,2,363857,727714,Web
2026-226,2026-02-10,87,Camila,Araya,camila.araya87@mail.cl,Femenino,2024-04-08,Biobío,Chile,56.0,2387232.0,True,6,Tablet,1,Tecnología,2,669297,1338594,Tienda Física
2026-227,2026-09-28,266,Felipe,Martínez,felipe.martínez266@mail.cl,Femenino,2022-05-10,RM,Chile,34.0,2460826.0,True,2,Mouse,2,Accesorios,1,124360,124360,Tienda Física
2026-228,2026-09-22,17,María,González,maría.gonzález17@mail.cl,Femenino,2023-05-18,RM,Chile,41.0,2196548.0,True,2,Mouse,2,Accesorios,4,621272,2485088,Tienda Física
2026-229,2026-04-05,97,María,López,maría.lópez97@mail.cl,Femenino,2024-03-08,Antofagasta,Chile,62.0,1717540.0,True,6,Tablet,1,Tecnología,2,552613,1105226,Web
2026-230,2026-09-11,208,Andrés,López,andrés.lópez208@mail.cl,Masculino,2022-03-02,RM,Chile,23.0,2204742.0,False,5,Audífonos,2,Accesorios,2,344154,688308,Web
2026-231,2026-11-04,259,Carolina,González,carolina.gonzález259@mail.cl,Femenino,2022-06-08,Coquimbo,Chile,41.0,1360563.0,True,2,Mouse,2,Accesorios,1,358413,358413,Tienda Física
2026-232,2026-09-07,235,María,Valenzuela,maría.valenzuela235@mail.cl,Femenino,2024-11-11,RM,Chile,20.0,1272944.0,False,4,Monitor,1,Tecnología,2,738408,1476816,Tienda Física
2026-233,2026-04-25,156,Diego,Valenzuela,diego.valenzuela156@mail.cl,Masculino,2022-07-21,Biobío,Chile,43.0,513224.0,True,1,Notebook,1,Tecnología,2,537169,1074338,App
